transaction_id,source_account,destination_account,amount,timestamp,transaction_type,channel,F3924
TXN-000774,ACC-8043,ACC-8064,1018.73,2026-05-08T21:10:00,P2P_PAYMENT,mobile,0
TXN-000775,ACC-8129,ACC-8132,571.65,2026-05-08T21:14:00,P2P_PAYMENT,mobile,0
TXN-000776,ACC-8146,ACC-8148,730.46,2026-05-08T21:57:00,CARD_PAYMENT,mobile,0
TXN-000777,ACC-8135,ACC-8093,888.74,2026-05-08T21:55:00,P2P_PAYMENT,mobile,0
TXN-000778,ACC-8173,ACC-8148,344.25,2026-05-08T23:15:00,CARD_PAYMENT,branch,0
TXN-000779,ACC-8191,ACC-8104,698.42,2026-05-08T23:15:00,BILLPAY,web,0
TXN-000780,ACC-8217,ACC-8104,672.25,2026-05-08T23:55:00,P2P_PAYMENT,web,0
TXN-000781,ACC-8029,ACC-8093,986.37,2026-05-08T22:06:00,P2P_PAYMENT,mobile,0
TXN-000782,ACC-8197,ACC-8127,628.77,2026-05-09T00:14:00,ACH_TRANSFER,branch,0
TXN-000783,ACC-8115,ACC-8093,647.27,2026-05-08T23:38:00,CARD_PAYMENT,web,0
TXN-000784,ACC-8227,ACC-8043,407.91,2026-05-08T23:32:00,BILLPAY,web,0
TXN-000785,ACC-8203,ACC-8106,572.95,2026-05-09T00:13:00,ACH_TRANSFER,web,0
TXN-000786,ACC-8232,ACC-8180,350.28,2026-05-08T23:31:00,CARD_PAYMENT,mobile,0
TXN-000787,ACC-8189,ACC-8053,452.87,2026-05-09T01:27:00,BILLPAY,mobile,0
TXN-000788,ACC-8094,ACC-8093,857.06,2026-05-09T01:48:00,P2P_PAYMENT,mobile,0
TXN-000789,ACC-8097,ACC-8213,414.34,2026-05-09T00:18:00,BILLPAY,web,0
TXN-000790,ACC-8088,ACC-8191,385.74,2026-05-09T02:26:00,BILLPAY,web,0
TXN-000791,ACC-8221,ACC-8132,808.53,2026-05-09T01:36:00,BILLPAY,mobile,0
TXN-000792,ACC-8024,ACC-8137,289.07,2026-05-09T01:06:00,ACH_TRANSFER,mobile,0
TXN-000793,ACC-8077,ACC-8104,1040.34,2026-05-09T01:58:00,BILLPAY,branch,0
TXN-000794,ACC-8070,ACC-8105,966.56,2026-05-09T02:50:00,BILLPAY,branch,0
TXN-000795,ACC-8022,ACC-8230,12679.36,2026-05-07T10:13:00,P2P_PAYMENT,mobile,1
TXN-000796,ACC-8213,ACC-8053,694.71,2026-05-09T02:12:00,P2P_PAYMENT,web,0
TXN-000797,ACC-8085,ACC-8021,369.87,2026-05-09T04:16:00,BILLPAY,web,0
TXN-000798,ACC-8142,ACC-8021,297.2,2026-05-09T02:22:00,BILLPAY,web,0
TXN-000799,ACC-8193,ACC-8115,685.27,2026-05-09T04:08:00,BILLPAY,web,0
TXN-000800,ACC-8012,ACC-8213,665.81,2026-05-09T02:29:00,P2P_PAYMENT,web,0
TXN-000801,ACC-8018,ACC-8205,598.19,2026-05-09T03:42:00,BILLPAY,web,0
TXN-000802,ACC-8191,ACC-8132,889.04,2026-05-09T03:34:00,P2P_PAYMENT,mobile,0
TXN-000803,ACC-8023,ACC-8093,745.2,2026-05-09T03:47:00,ACH_TRANSFER,web,0
TXN-000804,ACC-8079,ACC-8213,804.85,2026-05-09T03:23:00,CARD_PAYMENT,branch,0
TXN-000805,ACC-8008,ACC-8132,464.05,2026-05-09T04:59:00,BILLPAY,mobile,0
TXN-000806,ACC-8126,ACC-8021,613.68,2026-05-09T04:29:00,CARD_PAYMENT,mobile,0
TXN-000807,ACC-8237,ACC-8213,1036.46,2026-05-09T06:37:00,ACH_TRANSFER,web,0
TXN-000808,ACC-8072,ACC-8148,529.22,2026-05-09T05:46:00,CARD_PAYMENT,web,0
TXN-000809,ACC-8133,ACC-8236,536.23,2026-05-09T06:28:00,CARD_PAYMENT,mobile,0
TXN-000810,ACC-8211,ACC-8093,516.43,2026-05-09T06:55:00,ACH_TRANSFER,mobile,0
TXN-000811,ACC-8219,ACC-8104,308.21,2026-05-09T05:12:00,CARD_PAYMENT,web,0
TXN-000812,ACC-8238,ACC-8132,10326.05,2026-05-07T13:32:00,WIRE_TRANSFER,mobile,1
TXN-000813,ACC-8028,ACC-8093,857.21,2026-05-09T05:42:00,CARD_PAYMENT,mobile,0
TXN-000814,ACC-8147,ACC-8219,796.46,2026-05-09T07:08:00,ACH_TRANSFER,mobile,0
TXN-000815,ACC-8107,ACC-8053,469.55,2026-05-09T06:37:00,BILLPAY,web,0
TXN-000816,ACC-8027,ACC-8132,459.23,2026-05-09T06:40:00,CARD_PAYMENT,mobile,0
TXN-000817,ACC-8234,ACC-8112,615.29,2026-05-09T07:43:00,CARD_PAYMENT,mobile,0
TXN-000818,ACC-8036,ACC-8127,924.81,2026-05-09T09:12:00,ACH_TRANSFER,mobile,0
TXN-000819,ACC-8133,ACC-8053,469.45,2026-05-09T07:55:00,ACH_TRANSFER,web,0
TXN-000820,ACC-8185,ACC-8127,599.09,2026-05-09T08:19:00,CARD_PAYMENT,web,0
TXN-000821,ACC-8128,ACC-8152,1037.61,2026-05-09T08:33:00,ACH_TRANSFER,web,0
TXN-000822,ACC-8122,ACC-8101,154.68,2026-05-09T10:10:00,P2P_PAYMENT,mobile,0
TXN-000823,ACC-8046,ACC-8065,448.13,2026-05-09T09:01:00,P2P_PAYMENT,mobile,0
TXN-000824,ACC-8127,ACC-8162,767.68,2026-05-09T09:22:00,CARD_PAYMENT,web,0
TXN-000825,ACC-8229,ACC-8127,576.84,2026-05-09T09:37:00,ACH_TRANSFER,mobile,0
TXN-000826,ACC-8196,ACC-8169,781.02,2026-05-09T09:58:00,BILLPAY,web,0
TXN-000827,ACC-8190,ACC-8121,392.84,2026-05-09T10:36:00,ACH_TRANSFER,web,0
TXN-000828,ACC-8206,ACC-8021,734.25,2026-05-09T11:21:00,CARD_PAYMENT,web,0
TXN-000829,ACC-8069,ACC-8232,243.24,2026-05-09T11:17:00,CARD_PAYMENT,web,0
TXN-000830,ACC-8031,ACC-8224,537.07,2026-05-09T10:58:00,CARD_PAYMENT,mobile,0
TXN-000831,ACC-8238,ACC-8215,10337.04,2026-05-07T16:43:00,WIRE_TRANSFER,mobile,1
TXN-000832,ACC-8098,ACC-8213,68.56,2026-05-09T11:19:00,ACH_TRANSFER,web,0
TXN-000833,ACC-8196,ACC-8113,1233.62,2026-05-09T11:04:00,P2P_PAYMENT,mobile,0
TXN-000834,ACC-8048,ACC-8104,954.2,2026-05-09T12:52:00,ACH_TRANSFER,web,0
TXN-000835,ACC-8006,ACC-8124,602.74,2026-05-09T12:47:00,ACH_TRANSFER,mobile,0
TXN-000836,ACC-8106,ACC-8148,773.67,2026-05-09T13:06:00,CARD_PAYMENT,mobile,0
TXN-000837,ACC-8141,ACC-8021,1555.89,2026-05-09T11:13:00,BILLPAY,mobile,0
TXN-000838,ACC-8213,ACC-8127,1186.04,2026-05-09T13:32:00,P2P_PAYMENT,branch,0
TXN-000839,ACC-8225,ACC-8024,370.92,2026-05-09T12:47:00,ACH_TRANSFER,web,0
TXN-000840,ACC-8162,ACC-8132,703.31,2026-05-09T13:07:00,ACH_TRANSFER,web,0
TXN-000841,ACC-8214,ACC-8104,326.07,2026-05-09T12:37:00,CARD_PAYMENT,web,0
TXN-000842,ACC-8082,ACC-8227,632.45,2026-05-09T13:37:00,BILLPAY,web,0
TXN-000843,ACC-8133,ACC-8104,565.04,2026-05-09T12:36:00,BILLPAY,branch,0
TXN-000844,ACC-8057,ACC-8165,914.7,2026-05-09T13:59:00,BILLPAY,web,0
TXN-000845,ACC-8170,ACC-8191,721.71,2026-05-09T15:32:00,ACH_TRANSFER,web,0
TXN-000846,ACC-8143,ACC-8104,452.08,2026-05-09T13:33:00,P2P_PAYMENT,web,0
TXN-000847,ACC-8008,ACC-8191,588.45,2026-05-09T13:50:00,CARD_PAYMENT,web,0
TXN-000848,ACC-8050,ACC-8040,750.24,2026-05-09T16:01:00,BILLPAY,mobile,0
TXN-000849,ACC-8230,ACC-8127,371.63,2026-05-09T15:07:00,CARD_PAYMENT,web,0
TXN-000850,ACC-8122,ACC-8148,525.1,2026-05-09T16:01:00,ACH_TRANSFER,web,0
TXN-000851,ACC-8129,ACC-8048,755.88,2026-05-09T16:04:00,CARD_PAYMENT,mobile,0
TXN-000852,ACC-8131,ACC-8213,660.94,2026-05-09T14:59:00,P2P_PAYMENT,web,0
TXN-000853,ACC-8163,ACC-8191,12561.68,2026-05-07T20:54:00,WIRE_TRANSFER,mobile,1
TXN-000854,ACC-8112,ACC-8106,712.69,2026-05-09T16:45:00,ACH_TRANSFER,mobile,0
TXN-000855,ACC-8012,ACC-8054,650.61,2026-05-09T17:48:00,CARD_PAYMENT,web,0
TXN-000856,ACC-8128,ACC-8191,625.27,2026-05-09T17:13:00,CARD_PAYMENT,mobile,0
TXN-000857,ACC-8043,ACC-8191,439.56,2026-05-09T17:10:00,CARD_PAYMENT,mobile,0
TXN-000858,ACC-8044,ACC-8104,516.11,2026-05-09T18:06:00,CARD_PAYMENT,mobile,0
TXN-000859,ACC-8216,ACC-8024,1154.33,2026-05-09T18:20:00,P2P_PAYMENT,web,0
TXN-000860,ACC-8198,ACC-8106,400.6,2026-05-09T17:10:00,P2P_PAYMENT,mobile,0
TXN-000861,ACC-8075,ACC-8162,69.19,2026-05-09T18:29:00,ACH_TRANSFER,web,0
TXN-000862,ACC-8091,ACC-8191,740.37,2026-05-09T18:25:00,BILLPAY,web,0
TXN-000863,ACC-8233,ACC-8160,9549.67,2026-05-07T22:37:00,CRYPTO_EXCHANGE,mobile,1
TXN-000863-R,ACC-8160,ACC-8233,6098.19,2026-05-08T00:58:00,P2P_PAYMENT,web,0
TXN-000864,ACC-8156,ACC-8213,1187.31,2026-05-09T17:49:00,BILLPAY,mobile,0
TXN-000865,ACC-8142,ACC-8039,27.81,2026-05-09T18:13:00,ACH_TRANSFER,branch,0
TXN-000866,ACC-8221,ACC-8191,846.12,2026-05-09T19:09:00,ACH_TRANSFER,web,0
TXN-000867,ACC-8088,ACC-8127,885.18,2026-05-09T20:39:00,P2P_PAYMENT,web,0
TXN-000868,ACC-8212,ACC-8152,269.17,2026-05-09T20:36:00,P2P_PAYMENT,mobile,0
TXN-000869,ACC-8078,ACC-8053,842.24,2026-05-09T19:57:00,ACH_TRANSFER,web,0
TXN-000870,ACC-8208,ACC-8204,1087.17,2026-05-09T19:29:00,CARD_PAYMENT,mobile,0
TXN-000871,ACC-8239,ACC-8213,314.67,2026-05-09T21:03:00,CARD_PAYMENT,mobile,0
TXN-000872,ACC-8161,ACC-8213,285.35,2026-05-09T19:34:00,CARD_PAYMENT,mobile,0
TXN-000873,ACC-8190,ACC-8213,616.95,2026-05-09T20:19:00,CARD_PAYMENT,web,0
TXN-000874,ACC-8186,ACC-8123,164.67,2026-05-09T20:00:00,BILLPAY,mobile,0
TXN-000875,ACC-8155,ACC-8213,593.84,2026-05-09T20:35:00,ACH_TRANSFER,mobile,0
TXN-000876,ACC-8130,ACC-8099,1020.29,2026-05-09T22:07:00,P2P_PAYMENT,web,0
TXN-000877,ACC-8011,ACC-8173,358.91,2026-05-09T21:52:00,ACH_TRANSFER,web,0
TXN-000878,ACC-8153,ACC-8076,221.65,2026-05-09T21:58:00,BILLPAY,mobile,0
TXN-000879,ACC-8004,ACC-8159,690.58,2026-05-09T21:50:00,CARD_PAYMENT,mobile,0
TXN-000880,ACC-8044,ACC-8007,248.65,2026-05-09T22:02:00,CARD_PAYMENT,mobile,0
TXN-000881,ACC-8169,ACC-8148,354.33,2026-05-09T22:05:00,P2P_PAYMENT,mobile,0
TXN-000882,ACC-8114,ACC-8093,1032.1,2026-05-09T22:14:00,P2P_PAYMENT,web,0
TXN-000883,ACC-8206,ACC-8184,753.72,2026-05-09T23:40:00,P2P_PAYMENT,branch,0
TXN-000884,ACC-8239,ACC-8191,478.79,2026-05-09T22:27:00,CARD_PAYMENT,web,0
TXN-000885,ACC-8235,ACC-8053,467.25,2026-05-09T23:48:00,ACH_TRANSFER,mobile,0
TXN-000886,ACC-8020,ACC-8210,7381.16,2026-05-08T03:01:00,WIRE_TRANSFER,web,1
TXN-000886-R,ACC-8210,ACC-8020,3847.29,2026-05-08T03:49:00,CRYPTO_EXCHANGE,mobile,0
TXN-000887,ACC-8163,ACC-8162,8870.01,2026-05-08T03:03:00,P2P_PAYMENT,branch,1
TXN-000888,ACC-8161,ACC-8017,656.55,2026-05-10T01:17:00,BILLPAY,mobile,0
TXN-000889,ACC-8119,ACC-8008,550.33,2026-05-10T01:31:00,CARD_PAYMENT,branch,0
TXN-000890,ACC-8104,ACC-8148,730.57,2026-05-10T00:20:00,P2P_PAYMENT,web,0
TXN-000891,ACC-8221,ACC-8088,499.94,2026-05-10T02:10:00,BILLPAY,mobile,0
TXN-000892,ACC-8205,ACC-8053,443.71,2026-05-10T01:02:00,CARD_PAYMENT,web,0
TXN-000893,ACC-8072,ACC-8173,809.55,2026-05-10T01:41:00,P2P_PAYMENT,mobile,0
TXN-000894,ACC-8032,ACC-8127,665.56,2026-05-10T02:05:00,P2P_PAYMENT,mobile,0
TXN-000895,ACC-8225,ACC-8148,153.13,2026-05-10T01:20:00,ACH_TRANSFER,web,0
TXN-000896,ACC-8203,ACC-8213,601.39,2026-05-10T01:14:00,CARD_PAYMENT,mobile,0
TXN-000897,ACC-8107,ACC-8127,692.84,2026-05-10T03:20:00,P2P_PAYMENT,mobile,0
TXN-000898,ACC-8081,ACC-8041,1142.38,2026-05-10T01:37:00,CARD_PAYMENT,mobile,0
TXN-000899,ACC-8000,ACC-8213,724.2,2026-05-10T03:22:00,CARD_PAYMENT,branch,0
TXN-000900,ACC-8220,ACC-8053,121.22,2026-05-10T03:14:00,P2P_PAYMENT,web,0
TXN-000901,ACC-8192,ACC-8093,554.93,2026-05-10T03:05:00,CARD_PAYMENT,branch,0
TXN-000902,ACC-8211,ACC-8148,450.29,2026-05-10T04:25:00,BILLPAY,web,0
TXN-000903,ACC-8219,ACC-8104,740.72,2026-05-10T04:10:00,CARD_PAYMENT,mobile,0
TXN-000904,ACC-8194,ACC-8106,554.12,2026-05-10T03:53:00,ACH_TRANSFER,mobile,0
TXN-000905,ACC-8073,ACC-8021,780.34,2026-05-10T03:02:00,P2P_PAYMENT,mobile,0
TXN-000906,ACC-8026,ACC-8053,764.86,2026-05-10T04:04:00,CARD_PAYMENT,web,0
TXN-000907,ACC-8176,ACC-8186,4704.36,2026-05-08T07:00:00,WIRE_TRANSFER,mobile,1
TXN-000908,ACC-8001,ACC-8213,506.41,2026-05-10T05:54:00,ACH_TRANSFER,mobile,0
TXN-000909,ACC-8091,ACC-8093,1000.66,2026-05-10T05:15:00,CARD_PAYMENT,web,0
TXN-000910,ACC-8114,ACC-8148,162.14,2026-05-10T05:05:00,ACH_TRANSFER,mobile,0
TXN-000911,ACC-8202,ACC-8191,707.22,2026-05-10T04:46:00,P2P_PAYMENT,mobile,0
TXN-000912,ACC-8112,ACC-8053,883.24,2026-05-10T06:58:00,P2P_PAYMENT,web,0
TXN-000913,ACC-8015,ACC-8104,847.93,2026-05-10T06:09:00,CARD_PAYMENT,mobile,0
TXN-000914,ACC-8100,ACC-8107,7899.25,2026-05-08T08:05:00,WIRE_TRANSFER,web,1
TXN-000915,ACC-8016,ACC-8132,521.65,2026-05-10T06:20:00,BILLPAY,mobile,0
TXN-000916,ACC-8219,ACC-8093,359.23,2026-05-10T07:30:00,CARD_PAYMENT,web,0
TXN-000917,ACC-8163,ACC-8044,8091.01,2026-05-08T07:58:00,CRYPTO_EXCHANGE,mobile,1
TXN-000918,ACC-8087,ACC-8191,444.49,2026-05-10T07:08:00,BILLPAY,web,0
TXN-000919,ACC-8094,ACC-8021,310.22,2026-05-10T07:36:00,CARD_PAYMENT,mobile,0
TXN-000920,ACC-8046,ACC-8115,507.88,2026-05-10T07:32:00,P2P_PAYMENT,branch,0
TXN-000921,ACC-8097,ACC-8015,634.68,2026-05-10T08:00:00,ACH_TRANSFER,branch,0
TXN-000922,ACC-8198,ACC-8127,687.61,2026-05-10T08:39:00,BILLPAY,web,0
TXN-000923,ACC-8177,ACC-8051,9309.79,2026-05-08T09:37:00,CRYPTO_EXCHANGE,mobile,1
TXN-000923-R,ACC-8051,ACC-8177,3502.8,2026-05-08T09:41:00,CRYPTO_EXCHANGE,web,0
TXN-000924,ACC-8112,ACC-8132,798.75,2026-05-10T08:11:00,BILLPAY,branch,0
TXN-000925,ACC-8221,ACC-8148,862.67,2026-05-10T09:54:00,ACH_TRANSFER,mobile,0
TXN-000926,ACC-8170,ACC-8053,515.08,2026-05-10T09:08:00,P2P_PAYMENT,mobile,0
TXN-000927,ACC-8181,ACC-8065,746.98,2026-05-10T08:33:00,CARD_PAYMENT,mobile,0
TXN-000928,ACC-8107,ACC-8115,668.25,2026-05-10T09:27:00,BILLPAY,mobile,0
TXN-000929,ACC-8103,ACC-8132,280.72,2026-05-10T10:28:00,ACH_TRANSFER,mobile,0
TXN-000930,ACC-8175,ACC-8127,722.06,2026-05-10T10:08:00,CARD_PAYMENT,web,0
TXN-000931,ACC-8207,ACC-8121,840.53,2026-05-10T09:02:00,CARD_PAYMENT,mobile,0
TXN-000932,ACC-8173,ACC-8127,502.84,2026-05-10T11:08:00,P2P_PAYMENT,mobile,0
TXN-000933,ACC-8113,ACC-8159,758.21,2026-05-10T10:32:00,P2P_PAYMENT,mobile,0
TXN-000934,ACC-8233,ACC-8098,9308.76,2026-05-08T11:08:00,P2P_PAYMENT,web,1
TXN-000935,ACC-8071,ACC-8093,720.47,2026-05-10T12:06:00,ACH_TRANSFER,mobile,0
TXN-000936,ACC-8029,ACC-8132,540.15,2026-05-10T12:00:00,ACH_TRANSFER,mobile,0
TXN-000937,ACC-8102,ACC-8132,730.96,2026-05-10T11:32:00,P2P_PAYMENT,web,0
TXN-000938,ACC-8032,ACC-8008,12.6,2026-05-10T11:29:00,CARD_PAYMENT,web,0
TXN-000939,ACC-8030,ACC-8104,867.71,2026-05-10T12:30:00,ACH_TRANSFER,web,0
TXN-000940,ACC-8005,ACC-8021,618.06,2026-05-10T13:35:00,BILLPAY,mobile,0
TXN-000941,ACC-8186,ACC-8218,345.81,2026-05-10T11:52:00,CARD_PAYMENT,mobile,0
TXN-000942,ACC-8106,ACC-8103,239.74,2026-05-10T13:25:00,BILLPAY,web,0
TXN-000943,ACC-8170,ACC-8127,363.65,2026-05-10T13:36:00,BILLPAY,mobile,0
TXN-000944,ACC-8213,ACC-8106,1089.78,2026-05-10T13:38:00,ACH_TRANSFER,mobile,0
TXN-000945,ACC-8168,ACC-8206,220.53,2026-05-10T14:07:00,CARD_PAYMENT,mobile,0
TXN-000946,ACC-8153,ACC-8148,544.66,2026-05-10T13:40:00,P2P_PAYMENT,mobile,0
TXN-000947,ACC-8162,ACC-8093,274.32,2026-05-10T14:05:00,ACH_TRANSFER,branch,0
TXN-000948,ACC-8171,ACC-8053,401.94,2026-05-10T13:26:00,ACH_TRANSFER,branch,0
TXN-000949,ACC-8034,ACC-8053,643.34,2026-05-10T13:31:00,BILLPAY,web,0
TXN-000950,ACC-8109,ACC-8191,845.26,2026-05-10T14:27:00,CARD_PAYMENT,branch,0
TXN-000951,ACC-8209,ACC-8077,876.93,2026-05-10T16:07:00,BILLPAY,mobile,0
TXN-000952,ACC-8237,ACC-8106,791.95,2026-05-10T16:14:00,BILLPAY,web,0
TXN-000953,ACC-8045,ACC-8106,1193.55,2026-05-10T16:02:00,P2P_PAYMENT,mobile,0
TXN-000954,ACC-8127,ACC-8053,531.73,2026-05-10T15:02:00,P2P_PAYMENT,web,0
TXN-000955,ACC-8155,ACC-8104,1166.65,2026-05-10T16:17:00,ACH_TRANSFER,mobile,0
TXN-000956,ACC-8095,ACC-8021,451.75,2026-05-10T17:27:00,BILLPAY,web,0
TXN-000957,ACC-8133,ACC-8021,513.27,2026-05-10T16:48:00,ACH_TRANSFER,web,0
TXN-000958,ACC-8139,ACC-8054,94.75,2026-05-10T17:54:00,ACH_TRANSFER,mobile,0
TXN-000959,ACC-8225,ACC-8056,75.88,2026-05-10T16:29:00,CARD_PAYMENT,web,0
TXN-000960,ACC-8053,ACC-8104,359.22,2026-05-10T16:24:00,BILLPAY,mobile,0
TXN-000961,ACC-8082,ACC-8132,892.66,2026-05-10T16:04:00,BILLPAY,web,0
TXN-000962,ACC-8137,ACC-8093,583.67,2026-05-10T18:33:00,BILLPAY,web,0
TXN-000963,ACC-8098,ACC-8213,229.55,2026-05-10T18:37:00,ACH_TRANSFER,branch,0
TXN-000964,ACC-8025,ACC-8148,806.68,2026-05-10T17:07:00,ACH_TRANSFER,mobile,0
TXN-000965,ACC-8047,ACC-8024,8424.93,2026-05-08T16:57:00,WIRE_TRANSFER,branch,1
TXN-000966,ACC-8064,ACC-8053,304.28,2026-05-10T17:45:00,P2P_PAYMENT,mobile,0
TXN-000967,ACC-8230,ACC-8213,786.44,2026-05-10T17:58:00,P2P_PAYMENT,web,0
TXN-000968,ACC-8062,ACC-8053,562.06,2026-05-10T18:48:00,BILLPAY,web,0
TXN-000969,ACC-8164,ACC-8156,591.88,2026-05-10T18:29:00,CARD_PAYMENT,web,0
TXN-000970,ACC-8018,ACC-8049,406.59,2026-05-10T18:52:00,CARD_PAYMENT,web,0
TXN-000971,ACC-8188,ACC-8213,726.29,2026-05-10T20:47:00,BILLPAY,web,0
TXN-000972,ACC-8128,ACC-8021,691.22,2026-05-10T20:11:00,P2P_PAYMENT,web,0
TXN-000973,ACC-8103,ACC-8106,496.36,2026-05-10T18:49:00,CARD_PAYMENT,web,0
TXN-000974,ACC-8016,ACC-8132,335.27,2026-05-10T19:33:00,CARD_PAYMENT,branch,0
TXN-000975,ACC-8184,ACC-8045,718.74,2026-05-10T19:54:00,CARD_PAYMENT,mobile,0
TXN-000976,ACC-8042,ACC-8106,271.78,2026-05-10T22:09:00,CARD_PAYMENT,mobile,0
TXN-000977,ACC-8194,ACC-8021,1058.8,2026-05-10T20:20:00,ACH_TRANSFER,web,0
TXN-000978,ACC-8117,ACC-8127,790.16,2026-05-10T20:41:00,BILLPAY,web,0
TXN-000979,ACC-8168,ACC-8127,835.91,2026-05-10T20:38:00,BILLPAY,mobile,0
TXN-000980,ACC-8217,ACC-8106,428.07,2026-05-10T21:48:00,P2P_PAYMENT,web,0
TXN-000981,ACC-8009,ACC-8106,632.92,2026-05-10T21:27:00,P2P_PAYMENT,mobile,0
TXN-000982,ACC-8054,ACC-8213,129.85,2026-05-10T21:29:00,BILLPAY,web,0
TXN-000983,ACC-8113,ACC-8104,810.49,2026-05-10T21:35:00,ACH_TRANSFER,web,0
TXN-000984,ACC-8104,ACC-8213,503.33,2026-05-10T22:28:00,CARD_PAYMENT,web,0
TXN-000985,ACC-8236,ACC-8099,546.88,2026-05-10T22:41:00,ACH_TRANSFER,web,0
TXN-000986,ACC-8200,ACC-8082,10771.57,2026-05-08T20:35:00,P2P_PAYMENT,mobile,1
TXN-000987,ACC-8165,ACC-8055,804.24,2026-05-11T00:24:00,BILLPAY,mobile,0
TXN-000988,ACC-8147,ACC-8052,757.46,2026-05-10T23:50:00,P2P_PAYMENT,mobile,0
TXN-000989,ACC-8122,ACC-8083,203.1,2026-05-10T23:26:00,CARD_PAYMENT,web,0
TXN-000990,ACC-8224,ACC-8132,941.69,2026-05-11T01:17:00,ACH_TRANSFER,web,0
TXN-000991,ACC-8012,ACC-8093,567.77,2026-05-10T23:41:00,BILLPAY,web,0
TXN-000992,ACC-8133,ACC-8127,194.62,2026-05-11T01:18:00,CARD_PAYMENT,mobile,0
TXN-000993,ACC-8220,ACC-8043,858.66,2026-05-11T00:20:00,P2P_PAYMENT,mobile,0
TXN-000994,ACC-8114,ACC-8233,738.44,2026-05-11T01:59:00,BILLPAY,mobile,0
TXN-000995,ACC-8054,ACC-8171,887.36,2026-05-11T01:55:00,BILLPAY,mobile,0
TXN-000996,ACC-8223,ACC-8106,520.64,2026-05-11T01:43:00,ACH_TRANSFER,web,0
TXN-000997,ACC-8214,ACC-8132,111.83,2026-05-11T02:08:00,BILLPAY,web,0
TXN-000998,ACC-8052,ACC-8106,923.89,2026-05-11T01:27:00,CARD_PAYMENT,web,0
TXN-000999,ACC-8109,ACC-8148,325.24,2026-05-11T03:10:00,ACH_TRANSFER,mobile,0
TXN-001000,ACC-8099,ACC-8106,44.41,2026-05-11T01:45:00,BILLPAY,web,0
TXN-001001,ACC-8029,ACC-8093,639.16,2026-05-11T03:50:00,BILLPAY,web,0
TXN-001002,ACC-8011,ACC-8021,435.4,2026-05-11T01:36:00,CARD_PAYMENT,mobile,0
TXN-001003,ACC-8121,ACC-8213,660.4,2026-05-11T02:27:00,BILLPAY,mobile,0
TXN-001004,ACC-8161,ACC-8104,578.89,2026-05-11T03:14:00,ACH_TRANSFER,web,0
TXN-001005,ACC-8214,ACC-8053,450.44,2026-05-11T02:42:00,BILLPAY,mobile,0
TXN-001006,ACC-8161,ACC-8026,562.35,2026-05-11T04:29:00,ACH_TRANSFER,mobile,0
TXN-001007,ACC-8180,ACC-8148,877.4,2026-05-11T03:31:00,P2P_PAYMENT,mobile,0
TXN-001008,ACC-8110,ACC-8093,578.17,2026-05-11T03:22:00,CARD_PAYMENT,branch,0
TXN-001009,ACC-8017,ACC-8021,237.85,2026-05-11T05:13:00,P2P_PAYMENT,branch,0
TXN-001010,ACC-8218,ACC-8127,639.67,2026-05-11T04:19:00,P2P_PAYMENT,mobile,0
TXN-001011,ACC-8070,ACC-8213,374.82,2026-05-11T04:49:00,CARD_PAYMENT,mobile,0
TXN-001012,ACC-8024,ACC-8053,602.05,2026-05-11T04:51:00,P2P_PAYMENT,mobile,0
TXN-001013,ACC-8046,ACC-8148,567.18,2026-05-11T05:00:00,ACH_TRANSFER,mobile,0
TXN-001014,ACC-8097,ACC-8142,862.7,2026-05-11T06:14:00,BILLPAY,mobile,0
TXN-001015,ACC-8105,ACC-8191,441.82,2026-05-11T07:00:00,CARD_PAYMENT,mobile,0
TXN-001016,ACC-8062,ACC-8021,616.79,2026-05-11T06:17:00,BILLPAY,mobile,0
TXN-001017,ACC-8024,ACC-8022,713.76,2026-05-11T05:10:00,P2P_PAYMENT,mobile,0
TXN-001018,ACC-8192,ACC-8140,257.21,2026-05-11T07:30:00,ACH_TRANSFER,web,0
TXN-001019,ACC-8102,ACC-8148,477.23,2026-05-11T07:51:00,BILLPAY,mobile,0
TXN-001020,ACC-8212,ACC-8191,942.12,2026-05-11T06:06:00,CARD_PAYMENT,web,0
TXN-001021,ACC-8220,ACC-8213,640.6,2026-05-11T08:16:00,ACH_TRANSFER,web,0
TXN-001022,ACC-8206,ACC-8148,1019.2,2026-05-11T08:12:00,ACH_TRANSFER,web,0
TXN-001023,ACC-8042,ACC-8182,465.25,2026-05-11T06:56:00,ACH_TRANSFER,branch,0
TXN-001024,ACC-8090,ACC-8053,689.5,2026-05-11T08:59:00,CARD_PAYMENT,web,0
TXN-001025,ACC-8073,ACC-8053,924.57,2026-05-11T07:58:00,P2P_PAYMENT,web,0
TXN-001026,ACC-8160,ACC-8237,372.18,2026-05-11T08:00:00,BILLPAY,mobile,0
TXN-001027,ACC-8062,ACC-8053,152.58,2026-05-11T08:48:00,BILLPAY,web,0
TXN-001028,ACC-8080,ACC-8106,1478.95,2026-05-11T10:11:00,BILLPAY,mobile,0
TXN-001029,ACC-8067,ACC-8148,850.77,2026-05-11T09:42:00,P2P_PAYMENT,web,0
TXN-001030,ACC-8082,ACC-8127,731.73,2026-05-11T10:08:00,CARD_PAYMENT,mobile,0
TXN-001031,ACC-8078,ACC-8053,311.91,2026-05-11T09:15:00,BILLPAY,mobile,0
